Y,X1,X2,X3,X4
-0.11853,1.5838,-0.46919,1.919,-1.2401
-0.10557,0.98062,-0.3288,-0.017337,0.27961
-0.092602,1.2812,-0.80654,0.98691,-0.30274
-0.066671,0.10314,0.95169,1.2085,-1.0584
-0.053705,-1.1806,0.73996,-2.2208,1.9166
-0.027774,1.7714,-0.26281,-0.17505,0.16941
-0.014808,2.4478,-0.5721,0.89839,-0.64131
-0.0018422,-1.3252,-0.21961,0.64371,0.30015
0.024089,0.13722,-0.70878,0.77224,0.089605
0.037055,-0.33088,0.33011,0.048492,0.22333
0.062986,1.3533,0.48989,-0.1551,-0.11954
0.075952,0.51016,2.1733,0.53149,-1.2663
0.088918,-1.3674,-0.71775,0.71187,0.50929
0.11485,-0.7625,-1.2269,-0.57111,1.5706
0.12781,-0.88911,0.69869,0.66411,-0.28222
0.15375,0.60114,-0.90449,-1.255,1.5827
0.16671,-0.64047,-1.7041,-2.3326,3.091
0.17968,-1.0266,0.52527,-0.76743,0.90424
0.20561,-0.20805,0.47061,-0.91561,0.8405
0.21857,-1.4644,-1.3971,-0.4288,1.7226
0.23154,-1.0163,-0.72905,0.37225,0.6814
0.25747,-0.32308,0.38827,-1.0938,1.0427
0.27044,0.15826,1.5792,0.98806,-1.2221
0.29637,-0.033407,-1.0161,1.3894,-0.17396
0.30933,0.3832,-0.1184,-0.12537,0.40167
0.3223,-0.37993,-0.42482,-1.1085,1.4749
0.34823,-1.1639,0.12106,-0.7467,1.125
0.3612,-1.5589,0.49678,1.9161,-0.94837
0.38713,0.41372,0.11015,2.0528,-1.3419
0.40009,-0.2584,-0.53033,-3.0332,2.9307
0.41306,0.73701,0.68291,1.0232,-0.94175
0.43899,1.9748,0.56023,1.969,-1.8891
0.45196,0.8687,-1.6498,-0.81852,1.5652
0.47789,-0.19273,1.3493,-0.15109,-0.17251
0.49085,0.22297,0.45142,-0.64481,0.54245
0.50382,1.2946,1.2203,-0.23888,-0.40851
0.52975,0.98134,0.75465,-0.091044,-0.20829
0.54272,-0.51568,0.25673,0.8798,-0.31334
1.9171,-0.89355,0.73308,1.2197,-0.71196
1.93,0.14089,-0.93798,-0.95945,1.4927
1.943,0.050433,0.35427,-0.79494,0.74533
1.9689,0.68255,-0.35266,0.74486,-0.20254
1.9819,-0.76226,0.75217,0.65781,-0.33552
2.0078,0.31609,1.5663,2.2728,-2.2109
2.0208,0.35584,0.15153,-0.96322,0.89699
2.0338,0.59697,2.271,0.9859,-1.6749
2.1116,-2.9253,1.585,-1.7183,1.5486
2.1245,1.4829,0.097121,1.3616,-1.0839
2.1505,1.6365,1.2984,0.30135,-0.93397
2.1634,-0.71039,0.73979,0.27408,-0.056402
2.1764,0.26179,-0.59924,-0.32401,0.82025
2.2023,1.5771,1.5397,1.8946,-2.2264
2.2153,1.9468,-0.66647,0.2537,0.0092026
0.19208,-1.0174,-1.4581,-0.22217,1.4924
0.50325,0.11616,-0.12269,-0.37446,0.6581
0.51622,-1.4572,0.14225,-1.9055,2.0524
0.54215,-0.80314,0.33488,1.1877,-0.50785
0.55512,-0.65211,0.48844,0.1144,0.17713
1.8517,-0.47261,1.2986,0.78303,-0.77058
1.8647,-0.94821,2.2837,0.87024,-1.2118
1.8906,0.0405,-0.0051594,-0.2114,0.49645
1.9035,0.41687,-0.34049,-0.61016,0.86865
1.9295,0.62397,0.24546,-0.22598,0.23822
1.9424,-0.36568,0.19114,-1.0023,1.0869
1.9554,0.16415,-2.4052,0.28138,1.3011
1.9813,1.4489,0.73537,-0.68351,0.13051
2.1629,1.5082,0.26103,-1.1998,0.73785
2.1758,-0.28234,-1.239,-2.1561,2.6416
2.1888,-2.4832,0.85993,-0.15519,0.64236
2.2147,0.38255,-0.34855,-0.53404,0.82447
2.2277,1.0789,-1.9198,-0.58149,1.4754
2.2536,-0.72589,-1.2306,-0.524,1.5315
2.2666,0.20954,-0.29982,0.078672,0.38647
0.19151,-0.21233,0.98466,0.65073,-0.57577
0.20448,-1.5413,0.20585,1.2431,-0.29976
0.23041,-2.0865,-1.6775,0.30362,1.477
0.52862,0.8732,-0.19156,-0.92349,0.91817
0.55455,0.61381,0.58702,-0.60081,0.35184
0.56752,-0.60585,0.076927,-0.11366,0.54474
1.8511,-0.81242,1.6093,-0.57176,0.16917
1.8641,-1.8074,1.1208,-0.073816,0.28795
1.8771,1.0951,0.0111,-0.79841,0.66894
1.903,-0.52949,0.9015,0.71639,-0.50497
1.9159,-0.33013,0.1701,0.16198,0.22503
1.9419,0.087359,0.99563,-0.024144,-0.15257
1.9548,-0.45425,-0.35388,0.83781,0.014831
2.2012,1.1652,1.6066,-2.0434,0.77955
2.2271,1.6889,-0.72543,-1.7258,1.5821
2.2401,-1.3764,-1.9343,-0.71712,2.1909
2.266,-0.72932,-0.85365,1.6289,-0.25617
2.279,0.6617,1.2306,-0.60313,0.019454
2.292,0.61626,-0.24586,-0.85447,0.95721
2.3179,0.17501,-0.0644,0.084061,0.27618
2.3309,-0.25879,0.027723,0.24405,0.21767
0.20391,-0.66849,0.40971,-0.99511,1.0528
0.21688,0.72053,-1.6332,1.0752,0.19283
0.24281,1.5756,-2.7271,-0.56548,1.7518
0.54102,1.1732,-1.3099,-1.2257,1.6326
0.56695,-0.033462,-0.40496,-0.72001,1.0998
0.57992,-0.58779,0.33368,-0.76904,0.90275
1.8635,0.58232,-0.73854,2.3146,-1.1439
1.8765,1.5458,0.78378,-0.43293,-0.097894
1.8895,-0.46487,0.99315,0.18111,-0.16514
1.9154,-0.29371,1.3618,0.22844,-0.42712
1.9283,1.2098,0.95956,0.67705,-0.9296
1.9543,1.0236,0.1794,-0.20605,0.16438
2.2525,1.392,-0.026555,0.38822,-0.26557
2.2784,-0.62908,0.12355,1.9083,-0.97514
2.2914,0.026241,1.077,-0.36971,0.082114
2.3044,-2.05,-0.22072,-1.739,2.2623
2.3303,1.2548,0.40728,-0.22579,0.0080615
2.3433,0.54131,0.19075,-0.17011,0.2506
2.3692,1.4888,-0.51959,-0.56983,0.67079
0.21631,-1.5111,1.045,-0.22397,0.37105
0.22928,-0.75546,-1.5156,0.072713,1.2466
0.25521,0.66143,0.56802,2.5635,-1.9999
0.55342,-1.0235,-0.88105,1.031,0.28127
0.57935,-0.40993,-1.3089,-0.32989,1.3578
0.59232,0.38955,-1.3694,-0.52598,1.3373
1.8889,1.1906,0.96802,1.4126,-1.4736
1.9019,-1.2996,-1.2857,-2.1729,2.9372
2.3038,2.8551,-1.5129,-1.3934,1.4483
2.3168,0.012,0.77834,-1.5737,1.1346
2.3427,-0.33507,-0.55558,0.95612,0.0046636
2.3557,1.5434,0.72236,-0.46749,-0.037702
2.3816,0.60409,1.1847,1.9307,-1.8236
2.3945,-0.2452,-1.7988,0.81278,0.71187
0.22871,-0.15876,0.28625,1.4388,-0.81653
0.24168,-0.6045,0.92453,-0.12009,0.13406
0.26761,-0.29398,-1.5825,-0.079537,1.283
0.56582,0.10579,0.067618,-0.069126,0.35049
0.59175,-0.43342,0.74583,-2.1395,1.6849
0.60472,0.74994,0.37732,0.044471,-0.047687
2.3551,-0.30125,-0.58512,-0.68502,1.2361
2.3681,0.66092,1.4453,-2.7423,1.5141
2.394,-1.035,1.6469,0.24462,-0.39329
2.4069,0.43473,0.30118,-0.60899,0.5545
0.24111,-1.1272,0.41556,-0.41883,0.74309
0.25408,-0.59384,0.10999,-0.4966,0.82278
0.28001,0.63211,0.96275,1.0221,-1.0366
0.57822,0.79831,-0.54827,2.5754,-1.4772
0.60415,-0.42779,1.1384,0.11839,-0.19096
0.61712,0.36157,-0.63808,-1.0242,1.3551
2.4064,-0.98956,0.022356,-0.056873,0.63667
0.25351,0.34854,-0.92778,-1.2454,1.6712
0.26648,-1.2801,-1.0028,-0.34085,1.4361
0.29241,-0.60145,-1.5928,-0.959,2.0248
0.57766,0.18422,1.3639,1.5549,-1.5209
0.59062,-1.6187,-1.0481,2.9531,-0.91017
0.61655,0.17723,0.38856,0.47643,-0.22775
0.62952,2.6559,0.047923,-0.78814,0.27439
1.7835,1.0207,-0.038111,-0.86185,0.77472
1.7964,1.2071,-0.66733,-0.44999,0.73734
0.25295,-0.39975,-0.32979,-0.33603,0.88197
0.26591,0.91642,-0.37802,-1.3346,1.3257
0.27888,-0.39858,-0.47738,0.40167,0.40638
0.30481,-1.0989,-1.5401,1.0002,0.66529
0.59006,-0.083847,0.07149,-0.94031,1.0531
0.60302,0.028682,0.56634,-1.1166,0.90892
0.62895,0.0086929,-1.6689,-0.90613,1.8765
1.7829,1.599,1.0581,-1.2773,0.39583
1.7959,1.014,0.62667,0.73878,-0.7451
1.8088,2.4404,0.44072,1.7015,-1.7197
1.8348,0.4516,-0.39475,-0.4013,0.75361
0.23942,1.1595,-0.40883,0.6174,-0.16883
0.26535,-0.2434,-1.6096,-1.0178,1.9951
0.27831,-0.97401,-0.18547,-0.72365,1.2427
0.29128,1.2652,0.68677,-0.14233,-0.17793
0.31721,-0.81892,-0.2548,-0.55621,1.1146
0.33018,-0.23297,0.18504,0.92338,-0.3514
0.60246,-2.3957,0.040753,-0.12541,1.0338
0.61542,0.70356,0.47829,0.24593,-0.22436
0.64135,-0.48369,0.49424,0.23681,0.066582
1.7953,1.5416,-0.71752,1.3929,-0.68559
1.8083,-0.80843,0.051524,-0.13934,0.64824
1.8212,1.0915,1.241,-0.028536,-0.49744
1.8472,-0.29035,3.3837,0.53891,-1.653
1.8601,-0.61499,-2.1734,-0.089403,1.6777
1.9379,0.41226,0.87302,1.7637,-1.4803
0.19995,0.24657,-1.047,-0.59444,1.2807
0.21292,1.3282,-0.15663,-0.58643,0.56272
0.23885,0.09628,-1.0727,-1.8623,2.2745
0.25182,-0.71305,1.0756,-0.91939,0.69577
0.27775,-0.072446,1.7856,-1.356,0.5076
0.29071,1.3241,-2.0043,1.1572,0.19092
0.30368,-0.41986,0.59732,1.5673,-0.98816
0.32961,-0.72668,-0.58685,1.0922,0.034074
0.34258,-0.12173,-0.033913,-0.12428,0.51397
0.35554,0.74292,0.32667,1.476,-1.0707
0.60189,-0.19117,-0.64485,1.0275,-0.020442
0.61486,0.7988,0.64569,-0.7048,0.3793
0.62782,-0.72267,-0.3756,1.0105,-0.011877
0.65375,-1.1072,-0.42032,1.35,-0.1476
1.8207,-1.6729,0.29965,0.80484,0.03688
1.8336,-0.4556,0.54666,0.18712,0.073528
1.8596,0.14469,1.2093,-0.47491,0.086818
1.8725,1.0971,-0.54837,-0.047384,0.41444
1.8985,-1.0559,-1.3526,1.29,0.35131
1.9114,1.3933,-0.87075,-0.52367,0.85762
1.9244,-0.018812,-0.81984,-0.89321,1.4547
1.9503,-0.9553,-0.56436,-0.24545,1.0749
1.9633,0.68439,0.45817,-0.93014,0.66912
0.19939,-0.28569,0.39828,-1.5119,1.374
0.21235,-1.2234,-0.25827,0.84179,0.18129
0.22532,0.45872,-0.94874,-2.3243,2.4703
0.25125,-0.6484,-0.56412,2.188,-0.8093
0.26422,0.19634,-0.71824,0.59387,0.24687
0.29015,0.34192,-0.86783,-1.3904,1.7632
0.34201,0.86459,-0.31164,-0.13882,0.4243
0.35498,0.21773,0.595,-0.53968,0.42785
0.36794,0.16542,0.36981,-2.0436,1.6732
0.61429,-0.66939,0.74225,0.77325,-0.40507
0.62726,0.8866,0.8288,-0.38712,0.032597
0.64022,-1.2254,-0.79924,0.19962,0.93079
0.66615,-0.80871,-0.1298,0.76769,0.07008
1.9109,-0.31392,-0.49911,2.1429,-0.89057
1.9238,1.4081,-0.3978,-0.056169,0.27217
1.9368,-0.79112,-0.85991,-0.6187,1.4636
1.9627,-1.2169,0.52037,-0.30863,0.64622
0.17289,0.13639,0.17284,-0.21055,0.41736
0.18586,0.83074,-0.25648,-0.70384,0.82877
0.21179,0.36812,0.37686,0.78247,-0.48112
0.22476,-0.52935,2.3472,-1.53,0.4746
0.23772,-0.82119,-0.17956,2.3187,-1.0535
0.26365,0.92145,0.7114,0.047448,-0.2376
0.35441,2.1081,-0.71891,0.73476,-0.32498
0.36738,-0.29476,-0.52724,-0.26016,0.911
0.38034,0.8597,-0.3526,-2.6477,2.317
0.40627,0.49336,-1.1633,-1.1595,1.7051
0.60076,0.14904,-0.36939,0.99536,-0.21198
0.62669,-1.2792,1.8075,-0.22914,-0.039097
0.63966,1.5344,0.68131,0.22301,-0.50407
0.65262,-0.14672,-1.5062,-0.17934,1.3047
0.055636,1.2522,-0.74125,-0.29457,0.66626
0.068602,-0.34935,0.14091,0.56855,-0.024037
0.094533,0.48065,-0.838,-0.17699,0.81702
0.1075,-0.24501,0.019764,2.3025,-1.28
0.13343,-0.51978,0.53448,0.37529,-0.035326
0.1464,1.1182,1.2986,-0.95208,0.16718
0.15936,0.11546,-0.35252,-1.6558,1.7647
0.18529,-1.8344,-1.3754,-0.099536,1.5982
0.19826,2.4747,-0.49263,0.27006,-0.17942
0.22419,-0.090928,1.7315,0.58949,-0.89981
0.23716,0.73486,0.84,-0.666,0.27818
0.25012,-0.63742,-0.83345,1.1616,0.0933
0.37978,-0.88269,-1.2898,-0.76822,1.8189
0.39274,0.21973,-0.22721,1.0107,-0.30886
0.41868,0.12236,-0.23174,0.37711,0.18904
0.43164,1.3681,-0.79534,0.37986,0.16271
0.60019,-0.60578,0.61193,-0.99603,0.96798
0.61316,-0.24944,1.4392,0.18609,-0.41408
0.63909,0.51111,1.4823,-1.0745,0.31569
0.65206,1.3095,0.13116,-0.3711,0.27221
0.66502,0.42603,-0.72576,0.36728,0.36905
2.4673,-0.89717,-1.2361,-0.52163,1.612
2.4932,-0.94071,1.6319,0.34166,-0.45631
2.5062,-1.146,-1.564,-0.7469,2.0052
0.05507,-0.29453,-1.12,0.48451,0.65965
0.068036,-0.37813,-2.3709,-0.91603,2.3494
0.081002,0.29264,0.86011,-0.82134,0.49569
0.10693,0.23468,-0.3644,1.1053,-0.31121
0.1199,-1.0548,1.1495,1.1232,-0.76538
0.14583,0.10076,-0.080668,0.79804,-0.19156
0.1588,2.206,-1.4665,-0.69319,1.0947
0.17176,0.60637,-1.6766,-1.0205,1.8372
0.19769,1.3134,0.57708,-0.22131,-0.060445
0.21066,-0.27968,0.44652,-0.66674,0.72855
0.23659,0.10478,2.0926,0.33839,-0.93875
0.24956,0.20317,1.0474,0.63792,-0.66252
0.40514,-1.078,-2.6046,-0.97895,2.6854
0.43108,0.295,1.9359,0.013234,-0.66497
0.44404,0.29583,-1.87,-1.4769,2.3502
0.46997,-0.44351,-0.9179,0.2059,0.8025
0.56073,-1.7847,0.35935,-0.12133,0.73648
0.5737,-0.76889,-0.8535,0.64187,0.52574
0.58666,1.035,-0.92997,1.8029,-0.74422
0.6126,0.67179,-0.01965,-0.63576,0.70482
0.62556,-0.86965,0.41739,0.4038,0.091295
0.65149,0.005585,0.8576,-0.45629,0.2958
0.66446,-0.59899,-0.26802,1.0767,-0.13302
2.4408,0.13648,-0.14159,-1.1007,1.2437
2.4667,0.43119,-1.6927,0.62516,0.66314
2.4797,-0.11639,-0.84464,-1.7013,2.1052
2.5056,0.037101,0.37441,-0.78186,0.77242
2.5186,-0.21634,1.1376,1.3437,-1.1299
0.067471,-0.15234,-1.7503,-1.2177,2.2107
0.080436,-1.9863,1.0393,0.29385,0.13959
0.093402,1.5742,0.20439,-0.70443,0.4248
0.11933,-0.86682,0.12433,-1.5035,1.6604
0.1323,0.56441,1.8403,1.0735,-1.4696
0.15823,-1.2236,-0.75319,0.88043,0.41289
0.1712,-1.1729,0.95924,0.1151,0.11262
0.18416,0.27692,-1.7669,0.064199,1.159
0.21009,-0.043669,-0.38904,-0.63759,1.0703
0.41754,1.5553,-0.51276,-0.44871,0.59824
0.44348,-0.72007,-0.59485,-0.85661,1.5029
0.45644,-1.1336,1.6543,-1.6158,1.0435
0.48237,0.13855,-0.79473,-0.79724,1.3475
0.49534,-0.29087,0.87891,0.81085,-0.58218
0.5083,-0.79278,0.14454,-0.68254,1.0209
0.53424,2.0163,1.1229,0.4324,-0.9903
0.5472,-1.4796,1.6927,-1.2774,0.85742
0.57313,-1.2566,-1.3085,1.0059,0.6057
0.5861,0.092938,0.77354,-0.90367,0.65259
0.59906,-1.0008,-2.516,-0.61722,2.3559
0.625,-0.63094,-0.80942,-0.20464,1.1031
0.63796,0.65883,0.92272,-0.20794,-0.079333
0.66389,0.031464,-0.52347,0.52625,0.25271
2.4272,-1.0367,1.9108,1.7968,-1.6495
2.4402,-0.084779,0.069147,1.3325,-0.61575
2.4532,0.4583,1.8343,0.92759,-1.3319
2.4791,0.77478,0.64452,1.3897,-1.1579
2.4921,1.5469,-0.70559,0.99595,-0.37867
2.518,-1.512,0.20987,-0.25822,0.84928
2.531,0.78557,-0.81919,-2.1463,2.2049
0.45588,-0.030987,0.53355,-0.93495,0.82968
0.46884,0.89396,1.0128,0.87068,-0.98222
0.49477,0.95706,-0.86876,-1.1981,1.4848
0.50774,0.090934,0.45264,-0.30788,0.37335
0.5207,-0.53028,-0.14694,1.0878,-0.21258
0.54664,2.0104,1.0187,1.8892,-2.0182
0.5596,0.95968,-0.31809,1.4544,-0.76646
0.58553,-1.5649,0.37458,-0.19283,0.73423
0.5985,-0.78119,-1.0636,-0.033876,1.1433
0.61146,-0.90246,0.090743,0.12601,0.47601
0.6374,-1.0472,1.1509,-0.81924,0.68443
2.4007,-0.60888,-0.99989,-0.93779,1.742
2.4137,-0.71328,-0.38018,1.3412,-0.23943
2.4396,-0.90394,0.35574,0.35492,0.17323
2.4526,-0.81133,-0.2289,-2.1631,2.3179
2.4656,-0.71983,-1.2616,0.76607,0.63183
2.4915,0.089612,-0.1694,0.03377,0.43085
2.5045,-0.12053,-0.79505,-0.30484,1.048
2.5304,0.81047,-1.7183,-0.75702,1.6179
0.50717,0.42766,0.83443,-1.2887,0.8326
0.52014,0.36733,-0.47936,-1.6951,1.808
0.5331,-1.1813,-0.79073,-0.87138,1.7317
0.55904,0.31224,-2.0894,-0.83049,1.9842
0.572,1.1887,-0.94115,0.036115,0.54826
0.59793,1.5352,0.12051,-1.5642,1.1227
2.3613,0.73528,0.025147,-0.33861,0.45489
2.3742,0.81423,1.5763,0.63577,-1.0668
2.3872,0.13557,-0.82436,-0.49973,1.1478
2.4131,-0.89039,0.67216,-0.9528,0.98814
2.4261,-0.90549,0.72563,0.64376,-0.22355
2.452,-1.2946,-0.048935,-0.96202,1.4556
2.465,0.19775,-0.10597,-0.70846,0.92817
2.478,0.23345,1.556,0.95033,-1.1479
2.5039,2.0048,0.68007,1.3053,-1.4093
2.3477,1.0666,-0.25739,-0.30243,0.49104
2.3737,-0.917,0.37917,-0.62578,0.90107
2.3866,1.073,-2.04,1.5285,0.019103
2.3996,0.77096,-0.77473,0.17854,0.4648
2.4255,0.81011,0.93842,-2.2378,1.3962
2.4385,-0.8807,-1.0048,0.457,0.77915
2.4644,1.556,1.1393,-1.0686,0.24148
2.4774,-0.68702,-0.48244,1.963,-0.65138
0.065209,0.093867,-0.43473,-1.1086,1.4225
0.078175,0.17589,0.028246,0.21498,0.18508
0.09114,-0.67163,-0.90417,0.18283,0.88451
2.023,-1.4372,1.0273,1.3933,-0.79559
2.036,1.655,0.29555,0.78202,-0.73491
2.0619,-1.1732,0.28156,-0.85117,1.1839
2.0749,1.5188,2.221,2.2618,-2.7674
2.0879,-1.2006,-0.52183,-0.34209,1.214
2.1138,-1.2242,-0.070929,-1.4945,1.8519
2.1268,1.8356,-1.1091,-2.2158,2.156
2.1527,0.077926,0.37093,0.36698,-0.075602
2.1657,-0.36073,1.1434,-0.16644,0.042586
2.1786,-0.86386,-0.84859,-1.1866,1.9235
2.2045,0.44518,0.16815,-0.22587,0.37696
2.2175,0.7037,0.1812,-1.4645,1.229
2.2434,-1.2001,0.90674,0.28488,0.031665
2.2564,1.0819,0.12499,-0.48493,0.43475
2.2694,1.8168,-0.8279,0.19234,0.22692
2.2953,1.8557,0.15235,0.77061,-0.70408
2.3083,-0.46779,-0.48653,-0.61117,1.2163
2.3342,-1.2917,1.3211,0.1934,-0.085188
2.3472,1.4995,0.66521,0.14564,-0.40799
2.3601,0.39567,-1.4787,-0.11122,1.1286
2.3861,-0.050431,-1.2498,-1.3105,2.0165
2.399,-0.25763,-0.19516,0.39351,0.27071
2.412,1.9638,0.085712,0.58377,-0.5582
2.4379,-1.1569,0.1934,-0.033182,0.61507
0.038712,-0.52783,1.015,-0.36732,0.3007
0.051678,-0.49759,0.029038,-3.5904,3.1866
0.077609,-0.034197,-0.33306,-0.3482,0.84011
0.090575,0.073575,1.1462,0.37431,-0.46516
0.10354,0.74055,-1.6734,-0.59192,1.5022
0.12947,0.1333,-1.4301,0.87038,0.44108
0.14244,0.15127,0.086052,0.47098,-0.025291
2.0225,-2.8088,0.94232,0.57593,0.19611
2.0354,1.093,-0.302,-1.4429,1.3622
2.0484,-0.15945,-2.7513,-0.49893,2.1942
2.0743,0.10412,0.85491,0.95714,-0.76068
2.0873,-0.30945,0.48003,0.034109,0.21602
2.1003,-1.5131,2.1882,0.27465,-0.52237
2.1262,-0.094598,1.5504,-0.84261,0.2798
2.1392,-0.69078,-1.3585,-0.14279,1.3623
2.1651,1.4019,-0.77312,-0.074675,0.5035
2.1781,-0.61683,-1.074,-1.4378,2.1658
2.191,0.1313,0.060312,-0.42702,0.66107
2.2169,1.9343,1.5163,1.2206,-1.7385
2.2299,1.3345,1.0832,1.0234,-1.2271
2.2558,-0.30158,0.18064,0.19218,0.24634
2.2688,-0.19789,-0.52086,-1.0909,1.5273
2.2818,0.45453,-1.034,0.015888,0.79981
2.3077,-0.84209,-0.13578,-1.322,1.6651
2.3207,-1.3237,0.11723,2.4683,-1.165
2.3466,0.48432,-1.3127,-0.91197,1.6229
2.3596,-0.7253,-0.49275,-0.40367,1.1314
2.3725,-1.1884,-0.69232,0.76766,0.47329
2.3985,1.7563,2.068,-0.81065,-0.45863
2.4114,-0.41943,-0.51621,0.47776,0.41171
0.051113,-0.49697,1.6485,-0.20141,-0.14455
0.064078,1.1573,0.74283,-1.3193,0.73423
0.09001,0.33618,0.40802,0.39153,-0.16977
0.10298,0.46337,0.33056,-0.44252,0.45866
0.11594,0.36329,1.6108,0.84179,-1.114
0.14187,0.0088891,0.32232,-0.30389,0.47142
0.15484,2.5333,0.21399,-0.22603,-0.15345
0.1678,-0.8293,-1.4193,-1.2861,2.2811
0.19374,0.68599,-1.3663,0.52431,0.53389
2.0478,0.96055,1.2492,0.37949,-0.73572
2.0608,-0.39662,0.81689,-1.1826,0.97772
2.0867,-0.24829,0.11647,-0.2879,0.62589
2.0997,1.8086,0.124,-2.598,1.8359
2.1127,-1.3242,0.33734,0.45163,0.22946
2.1386,0.81975,1.4262,1.0991,-1.3254
2.1516,0.26134,0.52833,-0.53484,0.47807
2.1775,-0.37167,-0.12573,0.087269,0.49824
2.1905,-0.079044,0.97797,-0.87238,0.58793
2.2034,0.60954,0.58103,-2.4719,1.8081
2.2293,-0.53082,-0.72551,-0.34585,1.1602
2.2423,0.70039,-1.3802,-1.0898,1.739
2.2682,2.1937,0.33199,1.6533,-1.5282
2.2812,1.4183,1.0162,1.5394,-1.5952
2.2942,-0.1479,-0.41262,0.56553,0.23078
2.3201,-0.037253,1.3318,0.80814,-0.85068
2.3331,-0.86796,0.17195,0.54798,0.12828
2.359,-0.20189,-0.48437,-0.50104,1.0741
2.372,0.42754,0.89013,-1.4476,0.93548
2.3849,-1.538,-0.01256,-1.8262,2.1531
0.037581,0.24541,-1.6527,-0.13146,1.277
0.063513,1.0406,-0.082298,-0.10794,0.27742
0.076479,-0.48064,0.52224,-1.218,1.1754
0.10241,1.0194,-0.81823,0.34415,0.31461
0.12834,1.9224,0.91602,-0.51443,-0.13689
0.15427,0.26472,0.53847,-0.22223,0.24254
0.16724,-0.19818,1.9158,0.19071,-0.64077
0.1802,-2.4994,-0.17518,1.3246,0.12849
0.20614,1.188,0.22711,0.1397,-0.098156
2.3066,1.7633,-0.53331,-1.0905,1.057
2.3325,-0.85364,1.8754,0.17295,-0.44604
2.3455,-0.15924,0.012877,-1.2388,1.3669
2.3714,0.034232,3.0417,-2.3724,0.64642
2.3844,-0.88884,-0.56407,0.04571,0.87907
2.3973,0.59379,0.34363,0.978,-0.63441
0.049982,-1.3014,0.26199,0.21077,0.44712
0.075913,-0.80528,0.19858,0.48644,0.15157
0.088879,1.0723,-0.022979,1.3036,-0.80789
0.17964,0.50636,-0.57468,0.53885,0.17705
0.1926,0.22426,0.6278,-0.70027,0.56677
0.21854,0.78585,0.77186,-0.69843,0.35507
2.3579,-0.20127,0.83611,0.60243,-0.40269
2.3838,0.80439,0.022742,-0.23824,0.38306
2.3968,-1.8855,0.99894,0.46503,0.03249
2.4097,0.47478,-0.23302,-0.03395,0.44016
2.4357,-1.3905,-1.4953,0.40441,1.205
0.049416,0.1202,-0.95569,-1.1287,1.7075
0.062382,-0.18613,0.50731,-0.25357,0.39865
0.088313,-0.21215,-0.82402,0.36259,0.61307
0.10128,0.04444,-0.40046,-0.19396,0.75216
0.19204,-0.80993,-1.1715,0.39419,0.91065
0.205,-0.47135,1.0605,-1.3941,1.0409
0.23094,0.2709,-0.7545,0.11883,0.64087
2.3962,1.0268,-0.014764,-0.030547,0.19562
2.4092,-1.3453,-0.34583,-0.34657,1.1804
2.4221,-0.47386,0.13216,-0.98541,1.2022
2.4481,0.25961,-0.25607,0.68649,-0.028588
2.461,1.0241,-0.50172,0.059763,0.37291
0.061817,-0.5071,-0.20883,-0.58611,1.087
0.074782,1.5565,-0.1126,-0.98939,0.83122
0.10071,-0.60901,0.54541,1.2531,-0.63495
0.11368,0.22817,-0.4597,-1.5472,1.7472
0.13961,-0.47425,0.91104,1.7188,-1.1979
0.19147,0.95007,0.11703,0.58068,-0.30345
0.20444,0.10718,2.2985,1.7687,-2.073
0.2174,-1.3139,1.1414,0.23917,-0.0051543
0.24334,1.1456,1.2249,0.89282,-1.1388
2.4216,2.5817,-0.59148,-0.91508,0.76346
2.4345,0.31522,-0.6549,1.5321,-0.46896
2.4605,1.705,-0.27438,0.22301,-0.026916
2.4734,0.79659,-0.58675,-1.3032,1.4893
2.4864,0.1881,0.38601,0.10405,0.10418
0.087183,0.26118,-0.90351,-1.5228,1.9463
0.11311,1.3821,0.047198,0.48686,-0.30183
0.12608,0.13671,-1.1333,-0.39223,1.2503
0.15201,-1.1114,0.46423,-1.1432,1.3164
0.16498,-0.069436,-1.3839,-0.45495,1.4732
0.17794,0.0088983,-0.29967,0.25809,0.38011
0.20387,0.16044,-0.39634,0.73654,0.035033
0.21684,2.0687,0.036295,-0.50421,0.27253
0.22981,1.1156,-0.52504,-0.32841,0.65731
2.4729,0.68978,0.029438,-0.82406,0.8534
2.4858,0.11124,-1.3604,-0.34042,1.3317
2.4988,0.71765,0.0036388,-1.4385,1.3169
2.5247,-1.7388,-0.11014,-1.6491,2.1351
0.13848,-0.50269,0.22501,-0.8249,1.0526
0.16441,-0.64395,0.46266,0.40851,0.050096
0.17738,0.023493,1.2354,0.80883,-0.79919
0.19034,-0.050131,-1.3946,1.5325,-0.0026758
0.21627,-0.097219,-1.4159,-1.1601,2.0242
0.22924,-0.0029738,-1.0706,-1.7215,2.246
0.24221,0.91462,0.82,-0.47303,0.14393
2.4853,0.82769,-0.53592,-1.428,1.5553
2.4982,-0.63509,0.78277,0.042709,0.15994
2.5112,-0.26405,1.0421,-0.50226,0.34451
2.5371,0.68366,-1.4129,-0.10294,1.0435
2.5501,-0.27664,-1.4216,0.26385,1.0111
2.576,-0.092099,-1.1423,0.063963,0.97458
2.589,0.69992,0.032013,0.040419,0.20913
2.602,-0.070016,0.8023,1.2897,-0.91724
0.18978,0.54023,-1.1269,2.096,-0.69839
0.20274,-0.78374,-0.17599,0.73677,0.16307
